Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.015448226909173,1.495517475682648e-06
164.52374695419385,-6.305865446863663,2.1533849093471914e-06
180.45375541231755,-6.62477883202309,3.240405449087541e-06
197.92618661593409,-6.974981933911854,4.326241793311873e-06
217.09038561605675,-7.359538993203719,5.431508956552358e-06
238.11015779522984,-7.781823768567254,6.615830575423051e-06
261.1651689888373,-8.245536248121658,7.871924077470329e-06
286.45248117312485,-8.75473659619905,9.276045735494995e-06
314.18823684618803,-9.313885437382455,1.0795562367735881e-05
344.60950649911035,-9.927885411898632,1.2515442739590637e-05
377.97631496846196,-10.602113314381878,1.4464228754496576e-05
414.57386399033265,-11.342471245401583,1.6607537997107376e-05
454.71496995311946,-12.15544236889534,1.8968477884196765e-05
498.7427376856724,-13.048144649757722,2.1591634616677866e-05
547.0334931349296,-14.028402793342853,2.456794693221333e-05
599.9999999999997,-15.104789674134556,2.781715291365426e-05
