Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.008285264835288,1.5237679746885397e-06
164.52374695419385,-6.297922000899051,2.5714609619972636e-06
180.45375541231755,-6.615979681216191,4.172541498768331e-06
197.92618661593409,-6.965242985213895,5.675951213572416e-06
217.09038561605675,-7.348774217071257,7.228739595005731e-06
238.11015779522984,-7.76993494385461,8.88976047279216e-06
261.1651689888373,-8.232416989716175,1.0662606777025984e-05
286.45248117312485,-8.740269540183506,1.2660069671732489e-05
314.18823684618803,-9.29793839609548,1.4837277058865408e-05
344.60950649911035,-9.910308350806831,1.7272242711466688e-05
377.97631496846196,-10.582749120998681,1.9984656423632085e-05
414.57386399033265,-11.321164341024591,2.3004608213061074e-05
454.71496995311946,-12.132014233724318,2.6440582384965293e-05
498.7427376856724,-13.022393798502577,3.026158313940685e-05
547.0334931349296,-14.00009518535922,3.4474859282320925e-05
599.9999999999997,-15.07368598247262,3.913893666388013e-05
