Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.03595034877767,0
164.52374695419385,-6.326076339965724,0
180.45375541231755,-6.644673674282563,0
197.92618661593409,-6.994535872750846,0
217.09038561605675,-7.378730500600456,0
238.11015779522984,-7.800626046444238,0
261.1651689888373,-8.263921437419635,0
286.45248117312485,-8.772678448756428,0
314.18823684618803,-9.33135729156954,0
344.60950649911035,-9.944855690497675,0
377.97631496846196,-10.618551793358193,0
414.57386399033265,-11.358351288532019,0
454.71496995311946,-12.170739142624123,0
498.7427376856724,-13.06283641138655,0
547.0334931349296,-14.042462621296703,0
599.9999999999997,-15.118204267941083,0
