Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.021694652153713,1.6578753330331305e-06
164.52374695419385,-6.311759115086705,2.6399593405535238e-06
180.45375541231755,-6.630280672069043,4.20350769787584e-06
197.92618661593409,-6.980052167292021,5.7229035670432815e-06
217.09038561605675,-7.364143950285947,7.310390154735585e-06
238.11015779522984,-7.785919481756662,8.923914934130275e-06
261.1651689888373,-8.249067390524761,1.0720318066524432e-05
286.45248117312485,-8.75764731321097,1.2746104946846098e-05
314.18823684618803,-9.316120048719407,1.494438934768438e-05
344.60950649911035,-9.929373361953143,1.7406501559646194e-05
377.97631496846196,-10.602779464076542,2.006134931002866e-05
414.57386399033265,-11.342244296140429,2.308504847569653e-05
454.71496995311946,-12.154234498638907,2.6459284344957836e-05
498.7427376856724,-13.045857209194015,3.018479506376398e-05
547.0334931349296,-14.024931485446917,3.430746829436696e-05
599.9999999999997,-15.100031174401376,3.89249250871981e-05
