Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.052875986381272,1.4220144898015359e-05
164.52374695419385,-6.342128946909889,1.534205492893017e-05
180.45375541231755,-6.659765899307753,1.6528468080150762e-05
197.92618661593409,-7.008574768660912,1.781078049940596e-05
217.09038561605675,-7.391612768747626,1.9168815783590714e-05
238.11015779522984,-7.812240203547562,2.0644569401377052e-05
261.1651689888373,-8.274142080369547,2.221457848471034e-05
286.45248117312485,-8.781365880614842,2.3852781098663012e-05
314.18823684618803,-9.338365188485522,2.559894544197812e-05
344.60950649911035,-9.950024367018836,2.7441686654664345e-05
377.97631496846196,-10.62170272999494,2.9374732482115893e-05
414.57386399033265,-11.359287084574607,3.1366358697061275e-05
454.71496995311946,-12.169242122918728,3.3485568419589686e-05
498.7427376856724,-13.058677197151265,3.5684218194613276e-05
547.0334931349296,-14.035392497517387,3.791614149766678e-05
599.9999999999997,-15.107951074398438,4.092186914657872e-05
