Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.017845123620424,0
164.52374695419385,-6.308384469076168,0
180.45375541231755,-6.627435290807963,0
197.92618661593409,-6.977795006392842,0
217.09038561605675,-7.362535455931329,0
238.11015779522984,-7.785029817953606,0
261.1651689888373,-8.248982164857686,0
286.45248117312485,-8.75845991668601,0
314.18823684618803,-9.317929477419298,0
344.60950649911035,-9.932295365825073,0
377.97631496846196,-10.60694318348855,0
414.57386399033265,-11.347786796241092,0
454.71496995311946,-12.161320142082179,0
498.7427376856724,-13.054674119185428,0
547.0334931349296,-14.03567905204374,0
599.9999999999997,-15.112933282630287,0
