Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.001322110832471,1.100088342754218e-06
164.52374695419385,-6.29063094952713,2.346460838588428e-06
180.45375541231755,-6.608328886135188,4.039932566573857e-06
197.92618661593409,-6.957200723781942,5.520691802844428e-06
217.09038561605675,-7.340307708147765,7.03587259112398e-06
238.11015779522984,-7.76100856876676,8.686827702890805e-06
261.1651689888373,-8.222987232797408,1.0545930760932938e-05
286.45248117312485,-8.730299719838781,1.255699690500664e-05
314.18823684618803,-9.287387543530532,1.4805419459291162e-05
344.60950649911035,-9.899130299019797,1.726436155006283e-05
377.97631496846196,-10.570899118052974,2.0020182715537543e-05
414.57386399033265,-11.308573813863077,2.3091127025078447e-05
454.71496995311946,-12.118620020728901,2.6556642267122144e-05
498.7427376856724,-13.008134647266683,3.0371877521082387e-05
547.0334931349296,-13.98491270546641,3.456209451537029e-05
599.9999999999997,-15.05752012068208,3.9268136842622775e-05
