Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.010773881754207,1.1485368670796e-05
164.52374695419385,-6.3013482956384745,1.2403918878642722e-05
180.45375541231755,-6.620455475532898,1.3405820080347048e-05
197.92618661593409,-6.9708899318591095,1.4490532287667277e-05
217.09038561605675,-7.3557229600579905,1.5664865138215547e-05
238.11015779522984,-7.778330041968765,1.6913476500124818e-05
261.1651689888373,-8.242413260323534,1.822930380384734e-05
286.45248117312485,-8.752045450519379,1.9646790405993072e-05
314.18823684618803,-9.311696245441192,2.120293280506172e-05
344.60950649911035,-9.926274042688515,2.2879791764370927e-05
377.97631496846196,-10.601162180597616,2.4664393050749343e-05
414.57386399033265,-11.342262434633044,2.656754314518845e-05
454.71496995311946,-12.15607001819321,2.8620236536628826e-05
498.7427376856724,-13.049725400350294,3.078400924529989e-05
547.0334931349296,-14.031060154493579,3.313607123980227e-05
599.9999999999997,-15.108681895148724,3.5948316223419326e-05
