Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.004169318867202,0
164.52374695419385,-6.294184278009717,0
180.45375541231755,-6.612659345039234,0
197.92618661593409,-6.9623869062082395,0
217.09038561605675,-7.346433277559498,0
238.11015779522984,-7.768165572583516,0
261.1651689888373,-8.231281204684043,0
286.45248117312485,-8.739840282795615,0
314.18823684618803,-9.298301183824192,0
344.60950649911035,-9.91155961339093,0
377.97631496846196,-10.584991496894787,0
414.57386399033265,-11.324500076437246,0
454.71496995311946,-12.136567625967505,0
498.7427376856724,-13.028312237428766,0
547.0334931349296,-14.007550175071605,0
599.9999999999997,-15.08286434383502,0
