Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.031312293119862,0
164.52374695419385,-6.320994919235186,0
180.45375541231755,-6.639105475098902,0
197.92618661593409,-6.988433231315877,0
217.09038561605675,-7.372041086608746,0
238.11015779522984,-7.793292406265923,0
261.1651689888373,-8.255880492569482,0
286.45248117312485,-8.763860945273006,0
314.18823684618803,-9.321687195500148,0
344.60950649911035,-9.934249524214493,0
377.97631496846196,-10.606917906915058,0
414.57386399033265,-11.345589059704448,0
454.71496995311946,-12.156738098653275,0
498.7427376856724,-13.04747526476471,0
547.0334931349296,-14.025608211182181,0
599.9999999999997,-15.099710397967268,0
