Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.011930086680335,0
164.52374695419385,-6.30230716440917,0
180.45375541231755,-6.621179808613052,0
197.92618661593409,-6.971343877209083,0
217.09038561605675,-7.355869497765378,0
238.11015779522984,-7.778127968425405,0
261.1651689888373,-8.241821296896322,0
286.45248117312485,-8.751014636163843,0
314.18823684618803,-9.31017190095457,0
344.60950649911035,-9.924194876809857,0
377.97631496846196,-10.598466164208446,0
414.57386399033265,-11.338896333744133,0
454.71496995311946,-12.151975705224858,0
498.7427376856724,-13.044831204031812,0
547.0334931349296,-14.02528879251695,0
599.9999999999997,-15.101942023011912,0
