Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.0012606227200695,0
164.52374695419385,-6.2915407404317065,0
180.45375541231755,-6.6103072346983325,0
197.92618661593409,-6.960355092817003,0
217.09038561605675,-7.344753489296449,0
238.11015779522984,-7.766872678979188,0
261.1651689888373,-8.230413527489569,0
286.45248117312485,-8.739439937600585,0
314.18823684618803,-9.298414455463949,0
344.60950649911035,-9.912237368483972,0
377.97631496846196,-10.586289637180997,0
414.57386399033265,-11.326480036950503,0
454.71496995311946,-12.139296922474731,0
498.7427376856724,-13.031865068005494,0
547.0334931349296,-14.012008081165266,0
599.9999999999997,-15.088316936695971,0
