Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.022004924111551,1.1074798154358412e-06
164.52374695419385,-6.312075418922306,1.871021613491417e-06
180.45375541231755,-6.630604864819274,2.9681046918466994e-06
197.92618661593409,-6.980384727749791,3.975654800640067e-06
217.09038561605675,-7.3644811075012155,5.07692752436431e-06
238.11015779522984,-7.786264136671193,6.2505502568557e-06
261.1651689888373,-8.24943299402193,7.525091261657463e-06
286.45248117312485,-8.758039995613114,8.932886938963651e-06
314.18823684618803,-9.316541020330959,1.0549487124582e-05
344.60950649911035,-9.929837920661933,1.2269912419070664e-05
377.97631496846196,-10.603301652599223,1.4201778206758691e-05
414.57386399033265,-11.34282520919487,1.6337501683414683e-05
454.71496995311946,-12.154891185944539,1.8684652156183578e-05
498.7427376856724,-13.046614950430643,2.1295913392555887e-05
547.0334931349296,-14.025802701152042,2.428423566083666e-05
599.9999999999997,-15.10102532753982,2.7567714147996333e-05
