Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.0120945815913895,1.603123323695063e-05
164.52374695419385,-6.3024194902339,1.7332556125467857e-05
180.45375541231755,-6.6212525900384875,1.8743198283394756e-05
197.92618661593409,-6.971379425303473,2.025893361253989e-05
217.09038561605675,-7.355876009725482,2.1888019999735952e-05
238.11015779522984,-7.778116694490938,2.3634215383614594e-05
261.1651689888373,-8.241794564874525,2.5529338532074968e-05
286.45248117312485,-8.750972248000433,2.7584745639759845e-05
314.18823684618803,-9.31009881825606,2.98287054089588e-05
344.60950649911035,-9.924067787748855,3.22148634618889e-05
377.97631496846196,-10.598266551656875,3.476184121950655e-05
414.57386399033265,-11.338599612380523,3.749578466106459e-05
454.71496995311946,-12.15154678202181,4.0413023673996094e-05
498.7427376856724,-13.044229517719995,4.353304674380518e-05
547.0334931349296,-14.02445162583569,4.68583672991504e-05
599.9999999999997,-15.100790414313035,5.090102707611394e-05
