Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.003510247095666,1.624951395371139e-05
164.52374695419385,-6.294141725608354,1.752398472544109e-05
180.45375541231755,-6.613347426578746,1.886082443744421e-05
197.92618661593409,-6.963916264516152,2.0350489009397794e-05
217.09038561605675,-7.348913969845005,2.1998283793907016e-05
238.11015779522984,-7.771696838440969,2.385030945496185e-05
261.1651689888373,-8.235980425105739,2.5884162169333712e-05
286.45248117312485,-8.745842458782567,2.809021283730351e-05
314.18823684618803,-9.30575616975229,3.0515109717675925e-05
344.60950649911035,-9.920622287285909,3.314658349677981e-05
377.97631496846196,-10.595826911627212,3.601449641234201e-05
414.57386399033265,-11.337293210800652,3.912549489864705e-05
454.71496995311946,-12.151529077957907,4.2473337925814086e-05
498.7427376856724,-13.045682521976904,4.6103346496454456e-05
547.0334931349296,-14.027603694910363,5.002470972345677e-05
599.9999999999997,-15.105746452636975,5.4556843110071e-05
