Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.024738067407515,0
164.52374695419385,-6.315408037493476,0
180.45375541231755,-6.634602021453964,0
197.92618661593409,-6.9851186401555285,0
217.09038561605675,-7.370031052464217,0
238.11015779522984,-7.792713882232755,0
261.1651689888373,-8.256872785882937,0
286.45248117312485,-8.766576919491717,0
314.18823684618803,-9.32629458967157,0
344.60950649911035,-9.940932400405131,0
377.97631496846196,-10.615878238596004,0
414.57386399033265,-11.35704847469817,0
454.71496995311946,-12.17093979168117,0
498.7427376856724,-13.06468609609837,0
547.0334931349296,-14.046121009507088,0
599.9999999999997,-15.123846487329553,0
