Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-5.994870773893659,0
164.52374695419385,-6.284269025161221,0
180.45375541231755,-6.6020676715883155,0
197.92618661593409,-6.951053317743804,0
217.09038561605675,-7.334285938175427,0
238.11015779522984,-7.7551256908635375,0
261.1651689888373,-8.217262360234606,0
286.45248117312485,-8.724747687570321,0
314.18823684618803,-9.282030871925969,0
344.60950649911035,-9.893997552426839,0
377.97631496846196,-10.56601261328775,0
414.57386399033265,-11.303967186363632,0
454.71496995311946,-12.114330262782742,0
498.7427376856724,-13.004205365558475,0
547.0334931349296,-13.981392779375275,0
599.9999999999997,-15.054457882384828,0
