Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-5.999303153987307,0
164.52374695419385,-6.289349295034818,0
180.45375541231755,-6.607858563156651,0
197.92618661593409,-6.957623636938042,0
217.09038561605675,-7.3417111530596175,0
238.11015779522984,-7.7634885766955035,0
261.1651689888373,-8.226653706984823,0
286.45248117312485,-8.735267075946318,0
314.18823684618803,-9.293787524535254,0
344.60950649911035,-9.90711126735368,0
377.97631496846196,-10.580614788063489,0
414.57386399033265,-11.32020194108291,0
454.71496995311946,-12.132355671965446,0
498.7427376856724,-13.02419480928667,0
547.0334931349296,-14.003536425253937,0
599.9999999999997,-15.078964310993442,0
