Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.003758482734254,1.6943466722144534e-05
164.52374695419385,-6.2940861100864165,1.833193874370189e-05
180.45375541231755,-6.612910020576516,1.985010370328164e-05
197.92618661593409,-6.963025084028812,2.150015378277893e-05
217.09038561605675,-7.34750585189356,2.3284632495958477e-05
238.11015779522984,-7.769715128080011,2.5204757574720205e-05
261.1651689888373,-8.233345403041627,2.725996431856769e-05
286.45248117312485,-8.742467441888454,2.9500865252966835e-05
314.18823684618803,-9.301550339285672,3.189612946850146e-05
344.60950649911035,-9.915481245093968,3.451047885850811e-05
377.97631496846196,-10.58963081883454,3.733293057844586e-05
414.57386399033265,-11.329906264388276,4.035214045615985e-05
454.71496995311946,-12.14281338775461,4.3581765595724825e-05
498.7427376856724,-13.035473380322648,4.7037074479764265e-05
547.0334931349296,-14.015697481079993,5.077091220953699e-05
599.9999999999997,-15.092031510129877,5.523865619928152e-05
