Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.013885018185624,0
164.52374695419385,-6.303911348088356,0
180.45375541231755,-6.622398886851718,0
197.92618661593409,-6.9721401273299435,0
217.09038561605675,-7.356201502489263,0
238.11015779522984,-7.777950254064749,0
261.1651689888373,-8.241083936122006,0
286.45248117312485,-8.749662811877005,0
314.18823684618803,-9.308145427455427,0
344.60950649911035,-9.92142767408286,0
377.97631496846196,-10.594885680733832,0
414.57386399033265,-11.334422912796597,0
454.71496995311946,-12.146521889126856,0
498.7427376856724,-13.038300970287384,0
547.0334931349296,-14.017576715157428,0
599.9999999999997,-15.092932351832054,0
