Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.007564478288973,0
164.52374695419385,-6.297688435279458,0
180.45375541231755,-6.616283648566279,0
197.92618661593409,-6.966143641427751,0
217.09038561605675,-7.350335982600283,0
238.11015779522984,-7.772229165675203,0
261.1651689888373,-8.235522124492553,0
286.45248117312485,-8.744276642996041,0
314.18823684618803,-9.3029529433525,0
344.60950649911035,-9.916448763961565,0
377.97631496846196,-10.590142269531587,0
414.57386399033265,-11.3299391689416,0
454.71496995311946,-12.14232445344202,0
498.7427376856724,-13.034419208188607,0
547.0334931349296,-14.01404299451114,0
599.9999999999997,-15.089782349076629,0
