Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.020948836560363,0
164.52374695419385,-6.311246910270101,0
180.45375541231755,-6.630032504429065,0
197.92618661593409,-6.9801006595105175,0
217.09038561605675,-7.364520602772882,0
238.11015779522984,-7.786662640800713,0
261.1651689888373,-8.250227689263076,0
286.45248117312485,-8.759279698466596,0
314.18823684618803,-9.318281258630087,0
344.60950649911035,-9.9321326966415,0
377.97631496846196,-10.606215006620644,0
414.57386399033265,-11.346436990168655,0
454.71496995311946,-12.15928701903282,0
498.7427376856724,-13.0518898733736,0
547.0334931349296,-14.032069153245342,0
599.9999999999997,-15.108415809679858,0
