Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-5.9963961156255845,1.0520844118056875e-06
164.52374695419385,-6.286382695982252,1.8268837509215447e-06
180.45375541231755,-6.604823731924886,2.958340625745456e-06
197.92618661593409,-6.954509117281516,4.008758646803636e-06
217.09038561605675,-7.3385043518794975,5.1019200762895775e-06
238.11015779522984,-7.76017815335594,6.282680867255853e-06
261.1651689888373,-8.223226050174233,7.581054690429218e-06
286.45248117312485,-8.731701579827929,8.992297360089161e-06
314.18823684618803,-9.290054085116685,1.056201993330137e-05
344.60950649911035,-9.903185109555553,1.2267320917872825e-05
377.97631496846196,-10.576472061158107,1.4186719824556468e-05
414.57386399033265,-11.315811099757713,1.6294481115456025e-05
454.71496995311946,-12.127671546753383,1.8641701594232628e-05
498.7427376856724,-13.019169366560101,2.1231401462446136e-05
547.0334931349296,-13.998115021105846,2.4178256808705718e-05
599.9999999999997,-15.073080229457043,2.7484441193522464e-05
