Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-5.9966258047644345,0
164.52374695419385,-6.286656421139146,0
180.45375541231755,-6.605149256106964,0
197.92618661593409,-6.954896957870774,0
217.09038561605675,-7.338966135362396,0
238.11015779522984,-7.760724229435501,0
261.1651689888373,-8.223869019261178,0
286.45248117312485,-8.732461022313386,0
314.18823684618803,-9.290959071663293,0
344.60950649911035,-9.904259382115718,0
377.97631496846196,-10.577738447262146,0
414.57386399033265,-11.317300143058912,0
454.71496995311946,-12.129427450361003,0
498.7427376856724,-13.021239249272273,0
547.0334931349296,-14.000552682566482,0
599.9999999999997,-15.075951634177981,0
