Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-5.995222869573026,0
164.52374695419385,-6.2849856372064075,0
180.45375541231755,-6.603184094289043,0
197.92618661593409,-6.952608262758673,0
217.09038561605675,-7.336321865418602,0
238.11015779522984,-7.757689171429508,0
261.1651689888373,-8.22040447446314,0
286.45248117312485,-8.728524461654045,0
314.18823684618803,-9.286503756792476,0
344.60950649911035,-9.899233948988535,0
377.97631496846196,-10.572086448549022,0
414.57386399033265,-11.310959545309561,0
454.71496995311946,-12.122330081450443,0
498.7427376856724,-13.013310191215052,0
547.0334931349296,-13.991709604299984,0
599.9999999999997,-15.066104058382201,0
