Temperature_K,FreeEnergy_eVperatom,Error_eVperatom
150.00000000000003,-6.015359898822823,1.4583109497254067e-06
164.52374695419385,-6.305828873629071,2.214316769642039e-06
180.45375541231755,-6.624797159308749,3.3654766039388845e-06
197.92618661593409,-6.97506212590847,4.488856807146299e-06
217.09038561605675,-7.3596914129169,5.669419326964437e-06
238.11015779522984,-7.782052029770899,6.935073151142548e-06
261.1651689888373,-8.245844889816517,8.32534883195092e-06
286.45248117312485,-8.755131320752323,9.815112031521253e-06
314.18823684618803,-9.31437521318191,1.1501585247126515e-05
344.60950649911035,-9.928472321641275,1.3385835833695321e-05
377.97631496846196,-10.60280566645265,1.549274638021936e-05
414.57386399033265,-11.343283097225926,1.776493191851581e-05
454.71496995311946,-12.15638355725074,2.028497907449258e-05
498.7427376856724,-13.049226957786274,2.3162338809397373e-05
547.0334931349296,-14.029629525225678,2.6351761238567938e-05
599.9999999999997,-15.106187918043284,2.9857334846733974e-05
